Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Scan;Index;Q+;Q-;Current range
0.57647705078125;22.9288989421101;8.7127685546875E-05;0.5765380859375;1;771;0.00114686381630599;-0.00311229688301683;100 µA
0.575408935546875;22.9502609420562;8.6639404296875E-05;0.575469970703125;1;772;0.00114686381630599;-0.00311229688301683;100 µA
0.5743408203125;22.9716229420022;8.6181640625E-05;0.57440185546875;1;773;0.00114686381630599;-0.00311229688301683;100 µA
0.573272705078125;22.9929849419483;8.5723876953125E-05;0.57330322265625;1;774;0.00114686381630599;-0.00311229688301683;100 µA
0.57220458984375;23.0143469418944;8.526611328125E-05;0.572265625;1;775;0.00114686381630599;-0.00311229688301683;100 µA
0.571136474609375;23.0357089418404;8.4808349609375E-05;0.5711669921875;1;776;0.00114686381630599;-0.00311229688301683;100 µA
0.570068359375;23.0570709417865;8.4320068359375E-05;0.570098876953125;1;777;0.00114686381630599;-0.00311229688301683;100 µA
0.569000244140625;23.0784329417326;8.3892822265625E-05;0.56903076171875;1;778;0.00114686381630599;-0.00311229688301683;100 µA
0.56793212890625;23.0997949416786;8.3465576171875E-05;0.567962646484375;1;779;0.00114686381630599;-0.00311229688301683;100 µA
0.566864013671875;23.1211569416247;8.2977294921875E-05;0.56695556640625;1;780;0.00114686381630599;-0.00311229688301683;100 µA
0.5657958984375;23.1425189415708;8.2550048828125E-05;0.56585693359375;1;781;0.00114686381630599;-0.00311229688301683;100 µA
0.564727783203125;23.1638809415168;8.209228515625E-05;0.5648193359375;1;782;0.00114686381630599;-0.00311229688301683;100 µA
0.56365966796875;23.1852429414629;8.16650390625E-05;0.563720703125;1;783;0.00114686381630599;-0.00311229688301683;100 µA
0.562591552734375;23.206604941409;8.123779296875E-05;0.562652587890625;1;784;0.00114686381630599;-0.00311229688301683;100 µA
0.5615234375;23.227966941355;8.0780029296875E-05;0.56158447265625;1;785;0.00114686381630599;-0.00311229688301683;100 µA
0.560455322265625;23.2493289413011;8.0352783203125E-05;0.560516357421875;1;786;0.00114686381630599;-0.00311229688301683;100 µA
0.55938720703125;23.2706909412472;7.9925537109375E-05;0.5594482421875;1;787;0.00114686381630599;-0.00311229688301683;100 µA
0.558319091796875;23.2920529411932;7.94677734375E-05;0.558349609375;1;788;0.00114686381630599;-0.00311229688301683;100 µA
0.5572509765625;23.3134149411393;7.904052734375E-05;0.55731201171875;1;789;0.00114686381630599;-0.00311229688301683;100 µA
0.556182861328125;23.3347769410854;7.861328125E-05;0.556243896484375;1;790;0.00114686381630599;-0.00311229688301683;100 µA
0.55511474609375;23.3561389410314;7.8216552734375E-05;0.555145263671875;1;791;0.00114686381630599;-0.00311229688301683;100 µA
0.554046630859375;23.3775009409775;7.7789306640625E-05;0.554107666015625;1;792;0.00114686381630599;-0.00311229688301683;100 µA
0.552978515625;23.3988629409236;7.7392578125E-05;0.553009033203125;1;793;0.00114686381630599;-0.00311229688301683;100 µA
0.551910400390625;23.4202249408696;7.6995849609375E-05;0.55194091796875;1;794;0.00114686381630599;-0.00311229688301683;100 µA
0.55084228515625;23.4415869408157;7.6568603515625E-05;0.5509033203125;1;795;0.00114686381630599;-0.00311229688301683;100 µA
0.549774169921875;23.4629489407617;7.6141357421875E-05;0.5498046875;1;796;0.00114686381630599;-0.00311229688301683;100 µA
0.5487060546875;23.4843109407078;7.574462890625E-05;0.54876708984375;1;797;0.00114686381630599;-0.00311229688301683;100 µA
0.547637939453125;23.5056729406539;7.5347900390625E-05;0.547698974609375;1;798;0.00114686381630599;-0.00311229688301683;100 µA
0.54656982421875;23.5270349405999;7.4951171875E-05;0.546600341796875;1;799;0.00114686381630599;-0.00311229688301683;100 µA
0.545501708984375;23.548396940546;7.452392578125E-05;0.545562744140625;1;800;0.00114686381630599;-0.00311229688301683;100 µA
0.54443359375;23.5697589404921;7.4188232421875E-05;0.54443359375;1;801;0.00114686381630599;-0.00311229688301683;100 µA
0.543365478515625;23.5911209404381;7.373046875E-05;0.543426513671875;1;802;0.00114686381630599;-0.00311229688301683;100 µA
0.54229736328125;23.6124829403842;7.3333740234375E-05;0.5423583984375;1;803;0.00114686381630599;-0.00311229688301683;100 µA
