Potential;Current
-0.90485;-1.62384e-4
-0.90607;-1.63879e-4
-0.90637;-1.69098e-4
-0.90759;-1.75049e-4
-0.90881;-1.76758e-4
-0.90942;-1.72577e-4
-0.91125;-1.74286e-4
-0.91217;-1.78802e-4
-0.91309;-1.85699e-4
-0.914;-1.86981e-4
-0.91492;-1.84296e-4
-0.91614;-1.89972e-4
-0.91766;-1.94885e-4
-0.91858;-2.00836e-4
-0.9201;-2.03186e-4
-0.92102;-2.0224e-4
-0.92133;-2.099e-4
-0.92255;-2.13776e-4
-0.92407;-2.23755e-4
-0.92468;-2.20917e-4
-0.9256;-2.2345e-4
-0.92712;-2.32422e-4
-0.92773;-2.37183e-4
-0.92834;-2.46643e-4
-0.93018;-2.50732e-4
-0.9314;-2.53143e-4
-0.93262;-2.63641e-4
-0.93292;-2.69257e-4
-0.93414;-2.79572e-4
-0.93536;-2.80579e-4
-0.93658;-2.87842e-4
-0.93781;-2.99988e-4
-0.93872;-3.1189e-4
-0.93964;-3.17078e-4
-0.94055;-3.22906e-4
-0.94147;-3.32123e-4
-0.94269;-3.43384e-4
-0.94421;-3.55408e-4
-0.94482;-3.66486e-4
-0.94666;-3.70148e-4
-0.94696;-3.82813e-4
-0.94849;-3.96729e-4
-0.9491;-4.11957e-4
-0.95032;-4.24286e-4
-0.95093;-4.32831e-4
-0.95245;-4.45068e-4
-0.95306;-4.61151e-4
-0.9549;-4.77234e-4
-0.95581;-4.91333e-4
-0.95642;-5.02014e-4
-0.95795;-5.16663e-4
-0.95917;-5.33447e-4
-0.95917;-5.55115e-4
-0.96069;-5.70374e-4
-0.96191;-5.78003e-4
-0.96344;-5.98755e-4
-0.96375;-6.18896e-4
-0.96527;-6.39038e-4
-0.96619;-6.604e-4
-0.96771;-6.71997e-4
-0.96832;-6.98242e-4
-0.96985;-7.14722e-4
-0.97046;-7.35168e-4
-0.97168;-7.56836e-4
-0.9726;-7.76062e-4
-0.97351;-8.05969e-4
-0.97473;-8.30688e-4
-0.97565;-8.55408e-4
-0.97717;-8.75244e-4
-0.97778;-8.92029e-4
-0.979;-9.20715e-4
-0.98022;-9.48792e-4
-0.98175;-9.75647e-4
-0.98206;-9.97009e-4
-0.98358;-0.00103
-0.9845;-0.00105
-0.98602;-0.00108
-0.98663;-0.00111
-0.98785;-0.00114
-0.98907;-0.00116
-0.9903;-0.0012
-0.9906;-0.00123
-0.99152;-0.00126
-0.99335;-0.00129
-0.99426;-0.00132
-0.99518;-0.00135
-0.99609;-0.00139
-0.99762;-0.00142
-0.99823;-0.00145
-0.99945;-0.00148
-1.00037;-0.00152
-0.99945;-0.00147
-0.99792;-0.00143
-0.99762;-0.00138
-0.9967;-0.00134
-0.99487;-0.0013
-0.99426;-0.00126
-0.99304;-0.00122
-0.99213;-0.00117
-0.9906;-0.00113
-0.98999;-0.00109
-0.98846;-0.00105
-0.98785;-0.00101
-0.98663;-9.71985e-4
-0.98572;-9.40247e-4
-0.98389;-9.03625e-4
-0.98389;-8.7738e-4
-0.98236;-8.40759e-4
-0.98114;-8.0719e-4
-0.98022;-7.80945e-4
-0.97931;-7.51343e-4
-0.97839;-7.23572e-4
-0.97687;-6.94885e-4
-0.97595;-6.58264e-4
-0.97534;-6.32324e-4
-0.97412;-6.03027e-4
-0.9729;-5.74951e-4
-0.97168;-5.40466e-4
-0.97076;-5.10864e-4
-0.96954;-4.8645e-4
-0.96863;-4.6167e-4
-0.96741;-4.35486e-4
-0.96619;-4.07288e-4
-0.96497;-3.81042e-4
-0.96497;-3.59497e-4
-0.96344;-3.34167e-4
-0.96191;-3.1424e-4
-0.961;-2.8598e-4
-0.96069;-2.62848e-4
-0.95917;-2.42645e-4
-0.95764;-2.23511e-4
-0.95673;-2.03064e-4
-0.95551;-1.77399e-4
-0.9549;-1.58691e-4
-0.95337;-1.41449e-4
-0.95276;-1.28784e-4
-0.95184;-1.11145e-4
-0.95032;-8.99048e-5
-0.9491;-7.53479e-5
-0.94788;-6.073e-5
-0.94727;-4.776e-5
-0.94574;-3.22266e-5
-0.94482;-1.66626e-5
-0.94391;-4.29077e-6
-0.94269;3.86658e-6
-0.94177;1.3858e-5
-0.94086;2.5705e-5
-0.93994;4.02832e-5
-0.93842;4.78821e-5
-0.93719;5.70679e-5
-0.93597;6.30493e-5
-0.93567;7.33337e-5
-0.93475;8.34961e-5
-0.93292;8.73718e-5
-0.93231;9.48792e-5
-0.93109;9.78088e-5
-0.92987;1.0556e-4
-0.92896;1.14441e-4
-0.92773;1.1438e-4
-0.92682;1.1853e-4
-0.92651;1.22467e-4
-0.92499;1.30951e-4
-0.92377;1.36932e-4
-0.92285;1.35925e-4
-0.92133;1.3797e-4
-0.92041;1.40076e-4
-0.91949;1.46729e-4
-0.91797;1.49323e-4
-0.91675;1.50452e-4
-0.91644;1.50726e-4
-0.91492;1.51245e-4
-0.914;1.58264e-4
-0.91309;1.59607e-4
-0.91217;1.58173e-4
-0.91034;1.57593e-4
-0.90973;1.57837e-4
-0.90851;1.63971e-4
-0.90729;1.64978e-4
-0.90668;1.64063e-4
-0.90576;1.61102e-4
-0.90454;1.64185e-4
-0.90332;1.67023e-4
-0.90179;1.64215e-4
-0.90118;1.67267e-4
-0.90027;1.651e-4
-0.89935;1.65253e-4
-0.89783;1.69861e-4
-0.89722;1.67938e-4
-0.896;1.65802e-4
-0.89508;1.66077e-4
-0.89386;1.67633e-4
-0.89233;1.71021e-4
-0.89172;1.69342e-4
-0.8902;1.6745e-4
-0.88928;1.65649e-4
-0.88806;1.68274e-4
-0.88715;1.71906e-4
-0.88593;1.69891e-4
-0.88501;1.65253e-4
-0.88409;1.66046e-4
-0.88318;1.69464e-4
-0.88257;1.68091e-4
-0.88074;1.70898e-4
-0.87982;1.68365e-4
-0.8786;1.64612e-4
-0.8783;1.67755e-4
-0.87646;1.69373e-4
-0.87585;1.68243e-4
-0.87463;1.64429e-4
-0.87311;1.66016e-4
-0.8725;1.67236e-4
-0.87097;1.70837e-4
-0.87006;1.68243e-4
-0.86914;1.65009e-4
-0.86823;1.65161e-4
-0.86731;1.70471e-4
-0.86578;1.67053e-4
-0.86517;1.68854e-4
-0.86334;1.61316e-4
-0.86243;1.61957e-4
-0.86182;1.78101e-4
-0.8609;1.74133e-4
-0.85907;1.71326e-4
-0.85846;1.69006e-4
-0.85754;1.6507e-4
-0.85693;1.72241e-4
-0.8551;1.6803e-4
-0.85419;1.66107e-4
-0.85327;1.6217e-4
-0.85205;1.64429e-4
-0.85114;1.69525e-4
-0.84961;1.66168e-4
-0.84869;1.64948e-4
