Potential;Current
-0.91064;-1.49292e-4
-0.91156;-1.50116e-4
-0.91339;-1.50909e-4
-0.914;-1.51764e-4
-0.91522;-1.52618e-4
-0.91644;-1.53381e-4
-0.91736;-1.54236e-4
-0.91766;-1.55182e-4
-0.91919;-1.56128e-4
-0.92072;-1.57104e-4
-0.92163;-1.57867e-4
-0.92255;-1.58783e-4
-0.92377;-1.59637e-4
-0.92468;-1.60645e-4
-0.9259;-1.61682e-4
-0.92682;-1.62506e-4
-0.92773;-1.63422e-4
-0.92926;-1.64642e-4
-0.92987;-1.65588e-4
-0.93109;-1.66565e-4
-0.93231;-1.67633e-4
-0.93292;-1.68518e-4
-0.93445;-1.69769e-4
-0.93536;-1.70715e-4
-0.93658;-1.71936e-4
-0.9375;-1.73065e-4
-0.93872;-1.74683e-4
-0.93994;-1.75659e-4
-0.94055;-1.76636e-4
-0.94208;-1.77765e-4
-0.94299;-1.78772e-4
-0.9436;-1.79749e-4
-0.94482;-1.81061e-4
-0.94604;-1.82373e-4
-0.94727;-1.83441e-4
-0.94818;-1.84662e-4
-0.9491;-1.85791e-4
-0.95032;-1.87164e-4
-0.95123;-1.88416e-4
-0.95215;-1.89606e-4
-0.95367;-1.90826e-4
-0.95459;-1.92108e-4
-0.95551;-1.93542e-4
-0.95673;-1.94824e-4
-0.95795;-1.96045e-4
-0.95886;-1.97418e-4
-0.95947;-1.987e-4
-0.96039;-2.00287e-4
-0.96222;-2.01813e-4
-0.96313;-2.03125e-4
-0.96405;-2.04651e-4
-0.96527;-2.06238e-4
-0.9668;-2.07916e-4
-0.96741;-2.09747e-4
-0.96832;-2.11304e-4
-0.96924;-2.12982e-4
-0.97076;-2.14874e-4
-0.97168;-2.16675e-4
-0.9726;-2.18567e-4
-0.97382;-2.20215e-4
-0.97534;-2.22076e-4
-0.97626;-2.23999e-4
-0.97748;-2.26074e-4
-0.97839;-2.27814e-4
-0.97931;-2.29675e-4
-0.97992;-2.31628e-4
-0.98114;-2.33734e-4
-0.98236;-2.35596e-4
-0.98297;-2.37701e-4
-0.9845;-2.39594e-4
-0.98602;-2.4173e-4
-0.98633;-2.44019e-4
-0.98785;-2.46094e-4
-0.98907;-2.48199e-4
-0.98999;-2.50275e-4
-0.99121;-2.52625e-4
-0.99213;-2.55066e-4
-0.99335;-2.57446e-4
-0.99426;-2.59857e-4
-0.99579;-2.62238e-4
-0.99609;-2.64618e-4
-0.99731;-2.67212e-4
-0.99792;-2.69836e-4
-0.99945;-2.72339e-4
-1.00067;-2.74811e-4
-1.00006;-2.35596e-4
-0.99823;-2.13074e-4
-0.99731;-1.96381e-4
-0.99701;-1.82556e-4
-0.99518;-1.70715e-4
-0.99396;-1.60156e-4
-0.99304;-1.50513e-4
-0.99213;-1.41785e-4
-0.9906;-1.33301e-4
-0.98969;-1.25275e-4
-0.98816;-1.17767e-4
-0.98724;-1.10718e-4
-0.98694;-1.03821e-4
-0.98602;-9.70764e-5
-0.98511;-9.08508e-5
-0.98358;-8.47473e-5
-0.98206;-7.87964e-5
-0.98114;-7.31506e-5
-0.98022;-6.73523e-5
-0.97931;-6.18896e-5
-0.97809;-5.67017e-5
-0.97717;-5.16052e-5
-0.97565;-4.64478e-5
-0.97504;-4.13788e-5
-0.97351;-3.65143e-5
-0.9729;-3.1781e-5
-0.97229;-2.72308e-5
-0.97076;-2.26044e-5
-0.96893;-1.79596e-5
-0.96832;-1.35284e-5
-0.96771;-9.25903e-6
-0.96619;-4.98657e-6
-0.96558;-7.13806e-7
-0.96436;3.49731e-6
-0.96344;7.72095e-6
-0.96191;1.17828e-5
-0.961;1.586e-5
-0.95978;1.97235e-5
-0.95886;2.36725e-5
-0.95764;2.77069e-5
-0.95673;3.15918e-5
-0.95551;3.508e-5
-0.95428;3.91235e-5
-0.95337;4.31305e-5
-0.95215;4.70581e-5
-0.95154;5.08423e-5
-0.95062;5.46265e-5
-0.9491;5.83801e-5
-0.94849;6.19507e-5
-0.94727;6.54602e-5
-0.94635;6.8634e-5
-0.94513;7.18689e-5
-0.9436;7.51953e-5
-0.94269;7.8186e-5
-0.94147;8.12378e-5
-0.94025;8.41675e-5
-0.93933;8.69141e-5
-0.93842;8.99658e-5
-0.93719;9.33838e-5
-0.93658;9.58252e-5
-0.93536;9.83276e-5
-0.93445;1.00891e-4
-0.93323;1.03516e-4
-0.93231;1.06079e-4
-0.93109;1.0849e-4
-0.93079;1.10931e-4
-0.92896;1.13373e-4
-0.92773;1.15906e-4
-0.92712;1.18378e-4
-0.92621;1.20514e-4
-0.92468;1.22803e-4
-0.92346;1.25031e-4
-0.92194;1.2738e-4
-0.92133;1.2973e-4
-0.9201;1.31744e-4
-0.91949;1.3382e-4
-0.91766;1.35956e-4
-0.91705;1.38031e-4
-0.91614;1.40137e-4
-0.91492;1.42029e-4
-0.914;1.43982e-4
-0.91278;1.45752e-4
-0.91217;1.47736e-4
-0.91125;1.49597e-4
-0.90973;1.51184e-4
-0.90851;1.52771e-4
-0.90729;1.5448e-4
-0.90668;1.56097e-4
-0.90515;1.57532e-4
-0.90515;1.58783e-4
-0.90363;1.59943e-4
-0.9024;1.61224e-4
-0.90118;1.62323e-4
-0.90027;1.63269e-4
-0.89935;1.64001e-4
-0.89783;1.64612e-4
-0.89691;1.65314e-4
-0.896;1.6571e-4
-0.89478;1.66016e-4
-0.89386;1.65985e-4
-0.89203;1.65833e-4
-0.89172;1.65771e-4
-0.8905;1.65436e-4
-0.88989;1.64917e-4
-0.88837;1.64246e-4
-0.88776;1.63391e-4
-0.88593;1.62567e-4
-0.88501;1.61499e-4
-0.88409;1.60278e-4
-0.88348;1.59119e-4
-0.88257;1.57776e-4
-0.88074;1.56586e-4
-0.87982;1.55273e-4
-0.87891;1.53748e-4
-0.87738;1.52374e-4
-0.87616;1.50909e-4
-0.87524;1.49628e-4
-0.87433;1.48102e-4
-0.87341;1.46667e-4
-0.8725;1.45386e-4
-0.87128;1.4389e-4
-0.87067;1.4267e-4
-0.86884;1.41418e-4
-0.86761;1.40076e-4
-0.867;1.38733e-4
-0.86609;1.37482e-4
-0.86426;1.36383e-4
-0.86304;1.35254e-4
-0.86304;1.34094e-4
-0.86212;1.32965e-4
-0.8609;1.31897e-4
-0.85938;1.3092e-4
-0.85815;1.30035e-4
-0.85785;1.28967e-4
-0.85602;1.28113e-4
-0.8551;1.27258e-4
-0.85419;1.26465e-4
-0.85297;1.25702e-4
-0.85205;1.24664e-4
-0.85083;1.23932e-4
-0.84991;1.23474e-4
-0.84869;1.22711e-4
