0RPM	0RPM	0RPM	100RPM	100RPM	100RPM	400RPM	400RPM	400RPM	900RPM	900RPM	900RPM	1600RPM	1600RPM	1600RPM	2500RPM	2500RPM	2500RPM
0	-1.81854E-4	3.78418E-7	0	-4.51965E-4	9.89075E-5	0	-4.62067E-4	1.00342E-4	0	-6.65588E-4	1.44287E-4	0	-9.21936E-4	1.90125E-4	0	-0.00105927	2.16095E-4
-0.00244141	-1.80847E-4	4.12903E-8	-0.00244141	-4.52148E-4	9.75037E-5	-0.00244141	-4.62891E-4	1.01166E-4	-0.00244141	-6.67419E-4	1.46271E-4	-0.00244141	-9.24377E-4	1.91925E-4	-0.00244141	-0.00105988	2.17102E-4
-0.00488281	-1.79443E-4	3.79333E-7	-0.00488281	-4.51447E-4	9.77783E-5	-0.00488281	-4.62738E-4	1.02966E-4	-0.00488281	-6.6925E-4	1.44073E-4	-0.00488281	-9.27124E-4	1.94489E-4	-0.00488281	-0.0010614	2.19391E-4
-0.00732422	-1.78589E-4	5.11169E-8	-0.00732422	-4.52271E-4	9.93042E-5	-0.00732422	-4.63715E-4	1.02905E-4	-0.00732422	-6.70166E-4	1.44379E-4	-0.00732422	-9.2926E-4	1.94366E-4	-0.00732422	-0.00106781	2.22046E-4
-0.00976563	-1.77155E-4	3.65295E-7	-0.00976563	-4.51874E-4	1.00281E-4	-0.00976563	-4.63806E-4	1.03607E-4	-0.00976563	-6.71692E-4	1.45111E-4	-0.00976563	-9.32922E-4	1.97083E-4	-0.00976563	-0.00106995	2.18567E-4
-0.012207	-1.76392E-4	1.24146E-7	-0.012207	-4.52576E-4	9.99146E-5	-0.012207	-4.6463E-4	1.03546E-4	-0.012207	-6.72913E-4	1.44592E-4	-0.012207	-9.35974E-4	1.94519E-4	-0.012207	-0.00106567	2.1463E-4
-0.0146484	-1.74957E-4	2.91138E-7	-0.0146484	-4.52332E-4	1.00098E-4	-0.0146484	-4.64539E-4	1.02631E-4	-0.0146484	-6.73523E-4	1.44928E-4	-0.0146484	-9.36279E-4	1.94427E-4	-0.0146484	-0.00106689	2.19269E-4
-0.0170898	-1.74255E-4	1.89697E-7	-0.0170898	-4.5282E-4	9.99756E-5	-0.0170898	-4.65149E-4	1.02966E-4	-0.0170898	-6.73218E-4	1.42487E-4	-0.0170898	-9.38721E-4	1.95679E-4	-0.0170898	-0.00107117	2.23907E-4
-0.0195313	-1.72913E-4	2.19116E-7	-0.0195313	-4.52454E-4	9.91821E-5	-0.0195313	-4.65607E-4	1.03577E-4	-0.0195313	-6.72913E-4	1.43738E-4	-0.0195313	-9.3689E-4	1.94702E-4	-0.0195313	-0.00107483	2.21802E-4
-0.0219727	-1.72119E-4	2.42493E-7	-0.0219727	-4.52545E-4	9.95483E-5	-0.0219727	-4.65851E-4	1.03729E-4	-0.0219727	-6.73828E-4	1.4444E-4	-0.0219727	-9.36584E-4	1.93298E-4	-0.0219727	-0.00107971	2.25983E-4
-0.0244141	-1.7099E-4	1.96655E-7	-0.0244141	-4.52484E-4	9.93042E-5	-0.0244141	-4.6637E-4	1.02875E-4	-0.0244141	-6.73828E-4	1.44775E-4	-0.0244141	-9.36584E-4	1.92596E-4	-0.0244141	-0.00108368	2.22748E-4
-0.0268555	-1.70105E-4	2.95959E-7	-0.0268555	-4.52393E-4	1.00311E-4	-0.0268555	-4.66125E-4	1.03485E-4	-0.0268555	-6.75049E-4	1.45721E-4	-0.0268555	-9.40857E-4	1.98822E-4	-0.0268555	-0.00108429	2.22839E-4
-0.0292969	-1.69128E-4	1.43738E-7	-0.0292969	-4.52942E-4	1.00311E-4	-0.0292969	-4.66522E-4	1.0199E-4	-0.0292969	-6.75964E-4	1.47217E-4	-0.0292969	-9.45129E-4	1.98883E-4	-0.0292969	-0.00108429	2.21741E-4
-0.0317383	-1.68121E-4	3.5553E-7	-0.0317383	-4.52606E-4	1.0022E-4	-0.0317383	-4.66095E-4	1.02936E-4	-0.0317383	-6.75964E-4	1.42578E-4	-0.0317383	-9.47571E-4	1.99158E-4	-0.0317383	-0.00108582	2.25464E-4
-0.0341797	-1.67297E-4	7.50732E-8	-0.0341797	-4.52637E-4	9.83582E-5	-0.0341797	-4.66949E-4	1.03516E-4	-0.0341797	-6.75049E-4	1.4444E-4	-0.0341797	-9.52148E-4	1.99402E-4	-0.0341797	-0.00108704	2.25433E-4
-0.0366211	-1.66229E-4	3.91235E-7	-0.0366211	-4.51752E-4	9.84192E-5	-0.0366211	-4.66827E-4	1.04797E-4	-0.0366211	-6.76575E-4	1.45935E-4	-0.0366211	-9.53369E-4	1.97937E-4	-0.0366211	-0.00108734	2.24213E-4
-0.0390625	-1.65558E-4	5.83496E-8	-0.0390625	-4.52179E-4	9.84802E-5	-0.0390625	-4.67987E-4	1.04523E-4	-0.0390625	-6.75964E-4	1.44348E-4	-0.0390625	-9.51843E-4	1.95587E-4	-0.0390625	-0.00109222	2.27203E-4
-0.0415039	-1.64459E-4	4.02222E-7	-0.0415039	-4.51935E-4	1.00281E-4	-0.0415039	-4.67773E-4	1.0495E-4	-0.0415039	-6.7688E-4	1.46271E-4	-0.0415039	-9.51538E-4	1.97784E-4	-0.0415039	-0.00109589	2.25677E-4
-0.0439453	-1.63879E-4	6.35376E-8	-0.0439453	-4.52972E-4	1.01013E-4	-0.0439453	-4.68475E-4	1.03516E-4	-0.0439453	-6.77185E-4	1.46057E-4	-0.0439453	-9.53979E-4	2.00714E-4	-0.0439453	-0.0010965	2.25586E-4
-0.0463867	-1.62689E-4	3.41797E-7	-0.0463867	-4.52667E-4	1.01746E-4	-0.0463867	-4.6814E-4	1.0379E-4	-0.0463867	-6.78101E-4	1.4682E-4	-0.0463867	-9.54285E-4	1.9751E-4	-0.0463867	-0.00109131	2.22382E-4
-0.0488281	-1.62201E-4	1.46667E-7	-0.0488281	-4.534E-4	1.00861E-4	-0.0488281	-4.69055E-4	1.04889E-4	-0.0488281	-6.78406E-4	1.45721E-4	-0.0488281	-9.51538E-4	1.92444E-4	-0.0488281	-0.0010907	2.24426E-4
-0.0512695	-1.61041E-4	2.76276E-7	-0.0512695	-4.52942E-4	1.00189E-4	-0.0512695	-4.69116E-4	1.04706E-4	-0.0512695	-6.78101E-4	1.45538E-4	-0.0512695	-9.52454E-4	1.99921E-4	-0.0512695	-0.00109314	2.28455E-4
-0.0537109	-1.60553E-4	2.23267E-7	-0.0537109	-4.534E-4	1.00037E-4	-0.0537109	-4.69696E-4	1.04767E-4	-0.0537109	-6.78406E-4	1.46027E-4	-0.0537109	-9.54285E-4	2.00134E-4	-0.0537109	-0.00109741	2.2998E-4
-0.0561523	-1.59485E-4	2.21039E-7	-0.0561523	-4.53552E-4	1.01074E-4	-0.0561523	-4.70062E-4	1.04248E-4	-0.0561523	-6.78711E-4	1.47583E-4	-0.0561523	-9.55811E-4	1.99402E-4	-0.0561523	-0.0010968	2.24121E-4
-0.0585938	-1.58905E-4	2.52563E-7	-0.0585938	-4.5401E-4	1.0257E-4	-0.0585938	-4.69879E-4	1.04095E-4	-0.0585938	-6.79321E-4	1.4502E-4	-0.0585938	-9.57336E-4	1.98669E-4	-0.0585938	-0.00109467	2.23755E-4
-0.0610352	-1.5802E-4	1.70471E-7	-0.0610352	-4.54803E-4	1.026E-4	-0.0610352	-4.70306E-4	1.03119E-4	-0.0610352	-6.78406E-4	1.46362E-4	-0.0610352	-9.58862E-4	2.00806E-4	-0.0610352	-0.00109863	2.2995E-4
-0.0634766	-1.57288E-4	3.1958E-7	-0.0634766	-4.55322E-4	1.03394E-4	-0.0634766	-4.70306E-4	1.05408E-4	-0.0634766	-6.79932E-4	1.4682E-4	-0.0634766	-9.60083E-4	2.00897E-4	-0.0634766	-0.00110321	2.30133E-4
-0.065918	-1.56586E-4	1.13892E-7	-0.065918	-4.55933E-4	1.01776E-4	-0.065918	-4.71161E-4	1.04858E-4	-0.065918	-6.78711E-4	1.44775E-4	-0.065918	-9.57336E-4	1.98029E-4	-0.065918	-0.00110535	2.27722E-4
-0.0683594	-1.55762E-4	3.79944E-7	-0.0683594	-4.55658E-4	1.01868E-4	-0.0683594	-4.70886E-4	1.05255E-4	-0.0683594	-6.78711E-4	1.44257E-4	-0.0683594	-9.58557E-4	1.99615E-4	-0.0683594	-0.00111053	2.30957E-4
-0.0708008	-1.55182E-4	5.7312E-8	-0.0708008	-4.56146E-4	1.01074E-4	-0.0708008	-4.71649E-4	1.04126E-4	-0.0708008	-6.77185E-4	1.44043E-4	-0.0708008	-9.60999E-4	2.00897E-4	-0.0708008	-0.00111389	2.30194E-4
-0.0732422	-1.54266E-4	3.9978E-7	-0.0732422	-4.55566E-4	1.01227E-4	-0.0732422	-4.70764E-4	1.03973E-4	-0.0732422	-6.78101E-4	1.45966E-4	-0.0732422	-9.58862E-4	1.99127E-4	-0.0732422	-0.00111542	2.29187E-4
-0.0756836	-1.53809E-4	5.8075E-8	-0.0756836	-4.55872E-4	9.99756E-5	-0.0756836	-4.71008E-4	1.02783E-4	-0.0756836	-6.78711E-4	1.47308E-4	-0.0756836	-9.59167E-4	2.00806E-4	-0.0756836	-0.00111603	2.31323E-4
-0.078125	-1.52832E-4	3.9856E-7	-0.078125	-4.55109E-4	1.00555E-4	-0.078125	-4.70123E-4	1.03516E-4	-0.078125	-6.79016E-4	1.45996E-4	-0.078125	-9.60083E-4	2.00958E-4	-0.078125	-0.00111267	2.26746E-4
-0.0805664	-1.52466E-4	1.28021E-7	-0.0805664	-4.55658E-4	1.00616E-4	-0.0805664	-4.70337E-4	1.03149E-4	-0.0805664	-6.79626E-4	1.47888E-4	-0.0805664	-9.58862E-4	1.97418E-4	-0.0805664	-0.00111023	2.30957E-4
-0.0830078	-1.51428E-4	3.23486E-7	-0.0830078	-4.54803E-4	1.00311E-4	-0.0830078	-4.69421E-4	1.02814E-4	-0.0830078	-6.81458E-4	1.49933E-4	-0.0830078	-9.60083E-4	2.02118E-4	-0.0830078	-0.00111298	2.31323E-4
-0.0854492	-1.51123E-4	1.78894E-7	-0.0854492	-4.55322E-4	1.00342E-4	-0.0854492	-4.69391E-4	1.02966E-4	-0.0854492	-6.81458E-4	1.4444E-4	-0.0854492	-9.63135E-4	2.00684E-4	-0.0854492	-0.00111328	2.31964E-4
-0.0878906	-1.50146E-4	2.55585E-7	-0.0878906	-4.55109E-4	1.01532E-4	-0.0878906	-4.68567E-4	1.0199E-4	-0.0878906	-6.79321E-4	1.44379E-4	-0.0878906	-9.63135E-4	2.02789E-4	-0.0878906	-0.00111481	2.32239E-4
-0.090332	-1.4978E-4	2.44751E-7	-0.090332	-4.55475E-4	1.02051E-4	-0.090332	-4.68231E-4	1.02325E-4	-0.090332	-6.79626E-4	1.44745E-4	-0.090332	-9.63745E-4	1.98792E-4	-0.090332	-0.00111694	2.32452E-4
-0.0927734	-1.48926E-4	2.21954E-7	-0.0927734	-4.55505E-4	1.01654E-4	-0.0927734	-4.68201E-4	1.03516E-4	-0.0927734	-6.78711E-4	1.45569E-4	-0.0927734	-9.58557E-4	1.94641E-4	-0.0927734	-0.00111938	2.31781E-4
-0.0952148	-1.48438E-4	2.94098E-7	-0.0952148	-4.55597E-4	1.0199E-4	-0.0952148	-4.68109E-4	1.05042E-4	-0.0952148	-6.80237E-4	1.47705E-4	-0.0952148	-9.55505E-4	1.97845E-4	-0.0952148	-0.00111847	2.29645E-4
-0.0976563	-1.47766E-4	1.54724E-7	-0.0976563	-4.55505E-4	1.00769E-4	-0.0976563	-4.68658E-4	1.04523E-4	-0.0976563	-6.81152E-4	1.48621E-4	-0.0976563	-9.57336E-4	2.03949E-4	-0.0976563	-0.00111511	2.26898E-4
-0.100098	-1.47156E-4	3.3905E-7	-0.100098	-4.55109E-4	1.00525E-4	-0.100098	-4.68414E-4	1.05286E-4	-0.100098	-6.83289E-4	1.48834E-4	-0.100098	-9.65271E-4	2.06635E-4	-0.100098	-0.00111725	2.30835E-4
-0.102539	-1.46606E-4	9.61304E-8	-0.102539	-4.55566E-4	1.01532E-4	-0.102539	-4.68811E-4	1.03577E-4	-0.102539	-6.83899E-4	1.49048E-4	-0.102539	-9.66492E-4	1.9928E-4	-0.102539	-0.00111481	2.25189E-4
-0.10498	-1.45905E-4	4.11987E-7	-0.10498	-4.55353E-4	1.02417E-4	-0.10498	-4.68018E-4	1.03577E-4	-0.10498	-6.84814E-4	1.47552E-4	-0.10498	-9.68323E-4	2.03552E-4	-0.10498	-0.00111572	2.32971E-4
-0.107422	-1.45508E-4	6.77795E-8	-0.107422	-4.55841E-4	1.0144E-4	-0.107422	-4.68597E-4	1.0318E-4	-0.107422	-6.84204E-4	1.47766E-4	-0.107422	-9.67407E-4	1.99829E-4	-0.107422	-0.00112183	2.35657E-4
-0.109863	-1.44714E-4	4.12903E-7	-0.109863	-4.552E-4	1.01166E-4	-0.109863	-4.67957E-4	1.04584E-4	-0.109863	-6.85425E-4	1.48224E-4	-0.109863	-9.66187E-4	2.0343E-4	-0.109863	-0.00112701	2.34833E-4
-0.112305	-1.44379E-4	8.05664E-8	-0.112305	-4.55597E-4	1.00067E-4	-0.112305	-4.68842E-4	1.04218E-4	-0.112305	-6.83899E-4	1.4505E-4	-0.112305	-9.68628E-4	2.02332E-4	-0.112305	-0.0011261	2.33124E-4
-0.114746	-1.43524E-4	3.61633E-7	-0.114746	-4.54376E-4	9.98535E-5	-0.114746	-4.68506E-4	1.05438E-4	-0.114746	-6.81763E-4	1.44348E-4	-0.114746	-9.7229E-4	2.04346E-4	-0.114746	-0.00112762	2.34161E-4
-0.117188	-1.43311E-4	1.45325E-7	-0.117188	-4.54468E-4	9.88464E-5	-0.117188	-4.69238E-4	1.04553E-4	-0.117188	-6.81152E-4	1.45355E-4	-0.117188	-9.77173E-4	2.05902E-4	-0.117188	-0.00112915	2.34741E-4
-0.119629	-1.42395E-4	3.02124E-7	-0.119629	-4.53827E-4	1.00555E-4	-0.119629	-4.68719E-4	1.03577E-4	-0.119629	-6.80237E-4	1.45935E-4	-0.119629	-9.79309E-4	2.05902E-4	-0.119629	-0.00113129	2.34558E-4
-0.12207	-1.42212E-4	2.02637E-7	-0.12207	-4.54803E-4	1.01776E-4	-0.12207	-4.69269E-4	1.04553E-4	-0.12207	-6.81458E-4	1.47949E-4	-0.12207	-9.78699E-4	2.01935E-4	-0.12207	-0.00113281	2.341E-4
-0.124512	-1.41388E-4	2.46582E-7	-0.124512	-4.54803E-4	1.02631E-4	-0.124512	-4.6936E-4	1.04828E-4	-0.124512	-6.82068E-4	1.49445E-4	-0.124512	-9.76868E-4	2.01996E-4	-0.124512	-0.00113007	2.29858E-4
-0.126953	-1.41083E-4	2.55798E-7	-0.126953	-4.55414E-4	1.02631E-4	-0.126953	-4.69666E-4	1.05377E-4	-0.126953	-6.83594E-4	1.47675E-4	-0.126953	-9.78699E-4	2.04956E-4	-0.126953	-0.00112793	2.31293E-4
-0.129395	-1.40411E-4	2.05444E-7	-0.129395	-4.55505E-4	1.0202E-4	-0.129395	-4.70215E-4	1.05255E-4	-0.129395	-6.83594E-4	1.48956E-4	-0.129395	-9.79004E-4	2.04498E-4	-0.129395	-0.00113129	2.34375E-4
-0.131836	-1.39984E-4	3.22571E-7	-0.131836	-4.55414E-4	1.01074E-4	-0.131836	-4.70306E-4	1.05652E-4	-0.131836	-6.84814E-4	1.47156E-4	-0.131836	-9.78088E-4	2.04163E-4	-0.131836	-0.00112854	2.30408E-4
-0.134277	-1.39465E-4	1.41907E-7	-0.134277	-4.55505E-4	1.00494E-4	-0.134277	-4.70764E-4	1.04279E-4	-0.134277	-6.84814E-4	1.49078E-4	-0.134277	-9.78394E-4	2.03491E-4	-0.134277	-0.00112701	2.34436E-4
-0.136719	-1.38916E-4	3.8147E-7	-0.136719	-4.55414E-4	1.01959E-4	-0.136719	-4.70795E-4	1.06049E-4	-0.136719	-6.87256E-4	1.5033E-4	-0.136719	-9.78699E-4	2.04071E-4	-0.136719	-0.00112579	2.31262E-4
-0.13916	-1.38519E-4	7.82166E-8	-0.13916	-4.55963E-4	1.02203E-4	-0.13916	-4.72015E-4	1.06537E-4	-0.13916	-6.86951E-4	1.47736E-4	-0.13916	-9.729E-4	1.98212E-4	-0.13916	-0.00112793	2.37335E-4
-0.141602	-1.37878E-4	4.22668E-7	-0.141602	-4.55963E-4	1.02936E-4	-0.141602	-4.71771E-4	1.06842E-4	-0.141602	-6.8634E-4	1.47095E-4	-0.141602	-9.74121E-4	2.052E-4	-0.141602	-0.00113342	2.37488E-4
-0.144043	-1.37573E-4	7.70569E-8	-0.144043	-4.56665E-4	1.02051E-4	-0.144043	-4.72656E-4	1.05499E-4	-0.144043	-6.84814E-4	1.45813E-4	-0.144043	-9.78088E-4	2.06543E-4	-0.144043	-0.00113708	2.37762E-4
-0.146484	-1.36871E-4	4.19312E-7	-0.146484	-4.55811E-4	1.01257E-4	-0.146484	-4.71893E-4	1.05225E-4	-0.146484	-6.84204E-4	1.46454E-4	-0.146484	-9.79004E-4	2.03979E-4	-0.146484	-0.00113953	2.35596E-4
-0.148926	-1.36688E-4	1.24939E-7	-0.148926	-4.55872E-4	9.94263E-5	-0.148926	-4.7229E-4	1.03912E-4	-0.148926	-6.82983E-4	1.46179E-4	-0.148926	-9.80835E-4	2.03888E-4	-0.148926	-0.0011377	2.34253E-4
-0.151367	-1.35895E-4	3.54004E-7	-0.151367	-4.54712E-4	9.9884E-5	-0.151367	-4.71466E-4	1.04462E-4	-0.151367	-6.82678E-4	1.47705E-4	-0.151367	-9.80225E-4	2.04681E-4	-0.151367	-0.00112701	2.26135E-4
-0.153809	-1.35773E-4	1.78375E-7	-0.153809	-4.54834E-4	9.95178E-5	-0.153809	-4.71802E-4	1.04156E-4	-0.153809	-6.84204E-4	1.48407E-4	-0.153809	-9.79919E-4	2.04559E-4	-0.153809	-0.00112213	2.31018E-4
-0.15625	-1.34979E-4	2.94525E-7	-0.15625	-4.5401E-4	9.99756E-5	-0.15625	-4.70978E-4	1.03455E-4	-0.15625	-6.84814E-4	1.50055E-4	-0.15625	-9.77783E-4	2.03278E-4	-0.15625	-0.00113068	2.36237E-4
-0.158691	-1.34857E-4	2.32025E-7	-0.158691	-4.54437E-4	1.0083E-4	-0.158691	-4.71008E-4	1.03912E-4	-0.158691	-6.86646E-4	1.48773E-4	-0.158691	-9.76868E-4	2.01752E-4	-0.158691	-0.00113037	2.30804E-4
-0.161133	-1.34155E-4	2.47742E-7	-0.161133	-4.54071E-4	1.01105E-4	-0.161133	-4.70764E-4	1.03882E-4	-0.161133	-6.86646E-4	1.50391E-4	-0.161133	-9.74121E-4	2.01874E-4	-0.161133	-0.00112823	2.31537E-4
-0.163574	-1.33881E-4	2.82593E-7	-0.163574	-4.53979E-4	1.008E-4	-0.163574	-4.7049E-4	1.04156E-4	-0.163574	-6.88782E-4	1.49872E-4	-0.163574	-9.73511E-4	2.02698E-4	-0.163574	-0.00113342	2.36267E-4
-0.166016	-1.33362E-4	1.9104E-7	-0.166016	-4.53583E-4	9.97314E-5	-0.166016	-4.70825E-4	1.04187E-4	-0.166016	-6.88171E-4	1.48315E-4	-0.166016	-9.75342E-4	2.07153E-4	-0.166016	-0.00113861	2.36084E-4
-0.168457	-1.32965E-4	3.41492E-7	-0.168457	-4.53125E-4	1.0025E-4	-0.168457	-4.71069E-4	1.06598E-4	-0.168457	-6.89697E-4	1.50116E-4	-0.168457	-9.79004E-4	2.04529E-4	-0.168457	-0.00114105	2.38129E-4
-0.170898	-1.32599E-4	1.29517E-7	-0.170898	-4.52972E-4	9.93958E-5	-0.170898	-4.72107E-4	1.06415E-4	-0.170898	-6.91223E-4	1.51855E-4	-0.170898	-9.8114E-4	2.04529E-4	-0.170898	-0.00114685	2.4118E-4
-0.17334	-1.3208E-4	4.08325E-7	-0.17334	-4.52332E-4	9.97009E-5	-0.17334	-4.72229E-4	1.07117E-4	-0.17334	-6.92139E-4	1.49323E-4	-0.17334	-9.81445E-4	2.05475E-4	-0.17334	-0.0011438	2.33063E-4
-0.175781	-1.31805E-4	8.08716E-8	-0.175781	-4.52454E-4	9.96094E-5	-0.175781	-4.73083E-4	1.05957E-4	-0.175781	-6.91528E-4	1.48834E-4	-0.175781	-9.82971E-4	2.06757E-4	-0.175781	-0.00114136	2.36542E-4
-0.178223	-1.31195E-4	4.3335E-7	-0.178223	-4.51508E-4	9.96704E-5	-0.178223	-4.72198E-4	1.04919E-4	-0.178223	-6.91833E-4	1.49872E-4	-0.178223	-9.84192E-4	2.06146E-4	-0.178223	-0.00114471	2.37457E-4
-0.180664	-1.31012E-4	9.55811E-8	-0.180664	-4.51355E-4	9.80835E-5	-0.180664	-4.72504E-4	1.03516E-4	-0.180664	-6.91528E-4	1.48346E-4	-0.180664	-9.84497E-4	2.02911E-4	-0.180664	-0.00114441	2.36298E-4
-0.183105	-1.30341E-4	4.03748E-7	-0.183105	-4.50226E-4	9.85718E-5	-0.183105	-4.71771E-4	1.04675E-4	-0.183105	-6.90613E-4	1.48376E-4	-0.183105	-9.82361E-4	2.04376E-4	-0.183105	-0.00114258	2.3291E-4
-0.185547	-1.3028E-4	1.59546E-7	-0.185547	-4.50317E-4	9.82361E-5	-0.185547	-4.72595E-4	1.05469E-4	-0.185547	-6.90308E-4	1.47339E-4	-0.185547	-9.76868E-4	1.99341E-4	-0.185547	-0.00113403	2.27844E-4
-0.187988	-1.29547E-4	3.40576E-7	-0.187988	-4.49036E-4	9.82971E-5	-0.187988	-4.72321E-4	1.06049E-4	-0.187988	-6.90002E-4	1.49811E-4	-0.187988	-9.70764E-4	2.00592E-4	-0.187988	-0.00112488	2.26837E-4
-0.19043	-1.29486E-4	2.09167E-7	-0.19043	-4.49005E-4	9.77173E-5	-0.19043	-4.73145E-4	1.05957E-4	-0.19043	-6.90613E-4	1.48987E-4	-0.19043	-9.75647E-4	2.05902E-4	-0.19043	-0.00112152	2.30377E-4
-0.192871	-1.28784E-4	2.86255E-7	-0.192871	-4.48029E-4	9.82971E-5	-0.192871	-4.72778E-4	1.04858E-4	-0.192871	-6.89087E-4	1.4563E-4	-0.192871	-9.74121E-4	2.00531E-4	-0.192871	-0.00112885	2.35901E-4
-0.195313	-1.28693E-4	2.64801E-7	-0.195313	-4.48059E-4	9.84802E-5	-0.195313	-4.72992E-4	1.05011E-4	-0.195313	-6.89697E-4	1.48987E-4	-0.195313	-9.78394E-4	2.07703E-4	-0.195313	-0.00113739	2.39105E-4
-0.197754	-1.28082E-4	2.54089E-7	-0.197754	-4.47357E-4	9.80225E-5	-0.197754	-4.7345E-4	1.05988E-4	-0.197754	-6.90918E-4	1.51428E-4	-0.197754	-9.83887E-4	2.09442E-4	-0.197754	-0.00114044	2.38129E-4
-0.200195	-1.27869E-4	3.26538E-7	-0.200195	-4.47479E-4	9.94263E-5	-0.200195	-4.73877E-4	1.07727E-4	-0.200195	-6.91833E-4	1.48773E-4	-0.200195	-9.82971E-4	2.01233E-4	-0.200195	-0.00114441	2.39197E-4
-0.197754	-1.27167E-4	1.77612E-7	-0.197754	-4.47388E-4	1.00433E-4	-0.197754	-4.74152E-4	1.06964E-4	-0.197754	-6.89392E-4	1.474E-4	-0.197754	-9.74121E-4	1.96747E-4	-0.197754	-0.00114105	2.35535E-4
-0.195313	-1.26587E-4	3.95813E-7	-0.195313	-4.47235E-4	1.01532E-4	-0.195313	-4.73816E-4	1.07025E-4	-0.195313	-6.88171E-4	1.47278E-4	-0.195313	-9.7168E-4	2.03461E-4	-0.195313	-0.00114227	2.38586E-4
-0.192871	-1.2616E-4	1.28815E-7	-0.192871	-4.47662E-4	1.01044E-4	-0.192871	-4.73969E-4	1.05194E-4	-0.192871	-6.86646E-4	1.48346E-4	-0.192871	-9.73816E-4	2.06909E-4	-0.192871	-0.00113953	2.34955E-4
-0.19043	-1.25549E-4	4.51965E-7	-0.19043	-4.47418E-4	1.01654E-4	-0.19043	-4.72992E-4	1.05347E-4	-0.19043	-6.87256E-4	1.49902E-4	-0.19043	-9.76868E-4	2.08466E-4	-0.19043	-0.00113403	2.31842E-4
-0.187988	-1.25244E-4	1.08398E-7	-0.187988	-4.47845E-4	1.00891E-4	-0.187988	-4.73358E-4	1.05408E-4	-0.187988	-6.87561E-4	1.49658E-4	-0.187988	-9.80835E-4	2.05902E-4	-0.187988	-0.00112915	2.34131E-4
-0.185547	-1.24573E-4	4.40063E-7	-0.185547	-4.47205E-4	1.00616E-4	-0.185547	-4.72534E-4	1.05957E-4	-0.185547	-6.89392E-4	1.52008E-4	-0.185547	-9.78699E-4	2.04559E-4	-0.185547	-0.00113892	2.3996E-4
-0.183105	-1.2442E-4	1.32202E-7	-0.183105	-4.48029E-4	1.0083E-4	-0.183105	-4.73022E-4	1.05316E-4	-0.183105	-6.90308E-4	1.50421E-4	-0.183105	-9.71985E-4	1.97968E-4	-0.183105	-0.00114166	2.37366E-4
-0.180664	-1.23657E-4	3.93677E-7	-0.180664	-4.47754E-4	1.02631E-4	-0.180664	-4.72137E-4	1.0556E-4	-0.180664	-6.89392E-4	1.47736E-4	-0.180664	-9.6405E-4	1.99097E-4	-0.180664	-0.00114319	2.35229E-4
-0.178223	-1.23596E-4	1.8924E-7	-0.178223	-4.48853E-4	1.0257E-4	-0.178223	-4.72534E-4	1.04797E-4	-0.178223	-6.88782E-4	1.48529E-4	-0.178223	-9.66492E-4	2.03186E-4	-0.178223	-0.00114014	2.35504E-4
-0.175781	-1.22803E-4	3.39966E-7	-0.175781	-4.48914E-4	1.03546E-4	-0.175781	-4.71832E-4	1.04889E-4	-0.175781	-6.87561E-4	1.48438E-4	-0.175781	-9.68323E-4	2.03583E-4	-0.175781	-0.00114258	2.37549E-4
-0.17334	-1.22711E-4	2.45087E-7	-0.17334	-4.50256E-4	1.03424E-4	-0.17334	-4.72321E-4	1.06201E-4	-0.17334	-6.8634E-4	1.46179E-4	-0.17334	-9.68933E-4	2.03064E-4	-0.17334	-0.00114227	2.37854E-4
-0.170898	-1.22009E-4	2.91077E-7	-0.170898	-4.50256E-4	1.03485E-4	-0.170898	-4.72046E-4	1.06201E-4	-0.170898	-6.84509E-4	1.47125E-4	-0.170898	-9.71375E-4	2.07916E-4	-0.170898	-0.00114197	2.37091E-4
-0.168457	-1.21826E-4	2.96997E-7	-0.168457	-4.50989E-4	1.02814E-4	-0.168457	-4.72137E-4	1.06476E-4	-0.168457	-6.83594E-4	1.46729E-4	-0.168457	-9.75952E-4	2.06573E-4	-0.168457	-0.00113831	2.35107E-4
-0.166016	-1.21277E-4	2.32788E-7	-0.166016	-4.51294E-4	1.03607E-4	-0.166016	-4.72107E-4	1.05774E-4	-0.166016	-6.82068E-4	1.47278E-4	-0.166016	-9.74731E-4	2.01965E-4	-0.166016	-0.0011264	2.28241E-4
-0.163574	-1.21002E-4	3.76587E-7	-0.163574	-4.51965E-4	1.03912E-4	-0.163574	-4.71619E-4	1.05743E-4	-0.163574	-6.82678E-4	1.4856E-4	-0.163574	-9.72595E-4	2.02576E-4	-0.163574	-0.00112488	2.34283E-4
-0.161133	-1.20605E-4	1.66321E-7	-0.161133	-4.52545E-4	1.03516E-4	-0.161133	-4.71619E-4	1.03973E-4	-0.161133	-6.82678E-4	1.48682E-4	-0.161133	-9.74731E-4	2.07306E-4	-0.161133	-0.00113251	2.40448E-4
-0.158691	-1.20178E-4	4.30603E-7	-0.158691	-4.52576E-4	1.03973E-4	-0.158691	-4.71375E-4	1.06476E-4	-0.158691	-6.84814E-4	1.51764E-4	-0.158691	-9.76563E-4	2.06726E-4	-0.158691	-0.00113617	2.35718E-4
