Wavelength (nm)	Abs	Wavelength (nm)	Abs	Wavelength (nm)	Abs	Wavelength (nm)	Abs	Wavelength (nm)	Abs	Wavelength (nm)	Abs	Wavelength (nm)	Abs	Wavelength (nm)	Abs
537,9633179	0,883566618	537,9633179	0,8046405315	537,9633179	0,6697003245	537,9633179	0,5158017278	537,9633179	0,3923319876	537,9633179	0,2841975987	537,9633179	0,04933905602	537,9633179	0,008768368512
537,0603027	0,8558853269	537,0603027	0,7805217505	537,0603027	0,6499878168	537,0603027	0,5010539293	537,0603027	0,3820839226	537,0603027	0,2769799232	537,0603027	0,04896612838	537,0603027	0,008637665771
536,0065918	0,8241770864	536,0065918	0,7521573305	536,0065918	0,6268723011	536,0065918	0,4845710397	536,0065918	0,3695878386	536,0065918	0,2683720291	536,0065918	0,04845865816	536,0065918	0,008673421107
534,9525757	0,7952461243	534,9525757	0,7247527242	534,9525757	0,6054001451	534,9525757	0,4685676396	534,9525757	0,357411921	534,9525757	0,2602474093	534,9525757	0,04827292264	534,9525757	0,008858793415
534,0489502	0,7729824781	534,0489502	0,7052924037	534,0489502	0,5887416005	534,0489502	0,45632568	534,0489502	0,3482615352	534,0489502	0,2537942231	534,0489502	0,04779365659	534,0489502	0,00894627627
532,9945068	0,7535483241	532,9945068	0,6866363287	532,9945068	0,5733174682	532,9945068	0,444134891	532,9945068	0,3393363655	532,9945068	0,247387886	532,9945068	0,04708333313	532,9945068	0,008851528168
531,9397583	0,7358193398	531,9397583	0,6699777842	531,9397583	0,5590953827	531,9397583	0,4332230091	531,9397583	0,3307367265	531,9397583	0,241274491	531,9397583	0,04683900997	531,9397583	0,00899159722
531,0355225	0,7231740355	531,0355225	0,6572560668	531,0355225	0,5481950045	531,0355225	0,4249684215	531,0355225	0,324267894	531,0355225	0,236623168	531,0355225	0,0465352945	531,0355225	0,009158043191
529,9803467	0,7119653225	529,9803467	0,6468191743	529,9803467	0,5378306508	529,9803467	0,4168457985	529,9803467	0,3177716136	529,9803467	0,2321493179	529,9803467	0,04593557492	529,9803467	0,009130787104
528,9249268	0,7042495608	528,9249268	0,63873142	528,9249268	0,530855298	528,9249268	0,4108620882	528,9249268	0,3134242892	528,9249268	0,2288047373	528,9249268	0,04548336938	528,9249268	0,009224380367
528,0200806	0,6962022185	528,0200806	0,6306875944	528,0200806	0,5233612657	528,0200806	0,4047323167	528,0200806	0,3085576296	528,0200806	0,2249848098	528,0200806	0,04494328797	528,0200806	0,009239319712
526,9641724	0,690027833	526,9641724	0,6243579388	526,9641724	0,5170846581	526,9641724	0,3993767798	526,9641724	0,3043180108	526,9641724	0,2217924744	526,9641724	0,04457448795	526,9641724	0,00920912344
526,0588989	0,6852290034	526,0588989	0,6190877557	526,0588989	0,5118888021	526,0588989	0,39496997	526,0588989	0,3007946014	526,0588989	0,2191943973	526,0588989	0,04410054162	526,0588989	0,009337485768
525,0025635	0,6807746291	525,0025635	0,6140670776	525,0025635	0,507437706	525,0025635	0,3908755779	525,0025635	0,2975471616	525,0025635	0,2168701291	525,0025635	0,043783959	525,0025635	0,00948723685
523,9459839	0,6759310961	523,9459839	0,6093736291	523,9459839	0,5025512576	523,9459839	0,3867810071	523,9459839	0,2941148579	523,9459839	0,2145173699	523,9459839	0,0435625501	523,9459839	0,009512081742
523,0401001	0,6709644794	523,0401001	0,6046263576	523,0401001	0,4980928302	523,0401001	0,3835001886	523,0401001	0,2914451063	523,0401001	0,2124986649	523,0401001	0,04318779707	523,0401001	0,009574847296
521,9830322	0,6643494964	521,9830322	0,5977457762	521,9830322	0,4921989143	521,9830322	0,3785854578	521,9830322	0,2877189517	521,9830322	0,2098122388	521,9830322	0,04275080934	521,9830322	0,009690400213
520,9257202	0,6563231945	520,9257202	0,5905736089	520,9257202	0,4858836234	520,9257202	0,3735571504	520,9257202	0,2838843465	520,9257202	0,2069645226	520,9257202	0,04242858663	520,9257202	0,009863072075
520,0192871	0,6481951475	520,0192871	0,5832919478	520,0192871	0,4797200561	520,0192871	0,3689753115	520,0192871	0,2803210318	520,0192871	0,2044223994	520,0192871	0,04194651544	520,0192871	0,009830131195
518,9614868	0,6386794448	518,9614868	0,5748922825	518,9614868	0,4730488062	518,9614868	0,3637620509	518,9614868	0,2765544355	518,9614868	0,2016747594	518,9614868	0,04172156379	518,9614868	0,009904542938
518,0546265	0,6304764748	518,0546265	0,5669944882	518,0546265	0,4670118093	518,0546265	0,359398067	518,0546265	0,2735819817	518,0546265	0,1997306943	518,0546265	0,04160460457	518,0546265	0,01007520687
516,9963989	0,6152477264	516,9963989	0,5536683798	516,9963989	0,4565403461	516,9963989	0,3514367342	516,9963989	0,2679878771	516,9963989	0,1960323155	516,9963989	0,04134176299	516,9963989	0,01005395968
515,9379883	0,5980594158	515,9379883	0,5393266678	515,9379883	0,4447465837	515,9379883	0,3430524766	515,9379883	0,2616207004	515,9379883	0,191593051	515,9379883	0,04083060473	515,9379883	0,01006900799
515,0305176	0,5834331512	515,0305176	0,5266090631	515,0305176	0,4350699186	515,0305176	0,3360928595	515,0305176	0,2565885782	515,0305176	0,188160181	515,0305176	0,04053495452	515,0305176	0,01006943174
513,9716187	0,5644326806	513,9716187	0,5097292066	513,9716187	0,422001183	513,9716187	0,3263863623	513,9716187	0,2499430627	513,9716187	0,1837867349	513,9716187	0,04035979137	513,9716187	0,01026844047
513,0637817	0,5489172935	513,0637817	0,4968019724	513,0637817	0,4117158353	513,0637817	0,3195137084	513,0637817	0,2446491867	513,0637817	0,1801893413	513,0637817	0,04009264708	513,0637817	0,01021286286
512,0043945	0,5288264751	512,0043945	0,4792286754	512,0043945	0,3982246518	512,0043945	0,3098211586	512,0043945	0,2377954274	512,0043945	0,175480783	512,0043945	0,03998830169	512,0043945	0,01028232928
510,9447937	0,5054329038	510,9447937	0,4586094916	510,9447937	0,3824962974	510,9447937	0,2987740636	510,9447937	0,2301740348	510,9447937	0,1703646928	510,9447937	0,03968488425	510,9447937	0,01055654325
510,0363464	0,4860595465	510,0363464	0,4419911504	510,0363464	0,3705736995	510,0363464	0,2894537151	510,0363464	0,2232123911	510,0363464	0,1659342796	510,0363464	0,0395164974	510,0363464	0,010572033
508,9762878	0,4636862874	508,9762878	0,4224685133	508,9762878	0,3546126187	508,9762878	0,2786009908	508,9762878	0,2156217992	508,9762878	0,1606701165	508,9762878	0,03925947845	508,9762878	0,01066829823
508,0674744	0,4449699819	508,0674744	0,4062877595	508,0674744	0,341727674	508,0674744	0,2694819272	508,0674744	0,2089718878	508,0674744	0,1563277394	508,0674744	0,03889017552	508,0674744	0,01065970305
507,0069885	0,4227308631	507,0069885	0,3864798248	507,0069885	0,3266336322	507,0069885	0,2587215602	507,0069885	0,2016597986	507,0069885	0,1512404978	507,0069885	0,0386370942	507,0069885	0,01077562384
505,946228	0,4016207159	505,946228	0,3688156903	505,946228	0,3121424615	505,946228	0,2487306595	505,946228	0,1941645741	505,946228	0,1463202834	505,946228	0,03873936087	505,946228	0,01093749888
505,0368347	0,3825628757	505,0368347	0,3518247604	505,0368347	0,2992036939	505,0368347	0,2394456118	505,0368347	0,1874021441	505,0368347	0,1416991055	505,0368347	0,03831236437	505,0368347	0,01103286352
503,975647	0,3627079427	503,975647	0,3350108862	503,975647	0,2859705687	503,975647	0,2295833677	503,975647	0,1804219633	503,975647	0,1370321661	503,975647	0,03814889118	503,975647	0,01093534939
503,0658875	0,3455348313	503,0658875	0,3195784986	503,0658875	0,2737034559	503,0658875	0,2213369161	503,0658875	0,1739549786	503,0658875	0,1326991022	503,0658875	0,03811644763	503,0658875	0,01100596692
502,0042725	0,32865116	502,0042725	0,3039900959	502,0042725	0,2620313168	502,0042725	0,2124884874	502,0042725	0,1677857935	502,0042725	0,1286467165	502,0042725	0,03771640733	502,0042725	0,01118399762
500,9423828	0,3118521869	500,9423828	0,2895408571	500,9423828	0,2503297627	500,9423828	0,2040936351	500,9423828	0,1617128551	500,9423828	0,1243959516	500,9423828	0,03749990091	500,9423828	0,01134227775
500,0320435	0,2982767224	500,0320435	0,2773817778	500,0320435	0,2405529022	500,0320435	0,1973364502	500,0320435	0,1564595103	500,0320435	0,1207713112	500,0320435	0,03726528212	500,0320435	0,01131985243
498,9697266	0,2825314999	498,9697266	0,2636599243	498,9697266	0,2294567376	498,9697266	0,1891255975	498,9697266	0,1503187567	498,9697266	0,1166089848	498,9697266	0,03709639609	498,9697266	0,01136154216
498,0589905	0,2709614038	498,0589905	0,2530286908	498,0589905	0,2208470702	498,0589905	0,1829494983	498,0589905	0,1457121819	498,0589905	0,1134865955	498,0589905	0,03690592945	498,0589905	0,01141729392
496,9962769	0,2579141259	496,9962769	0,241608128	496,9962769	0,2112922221	496,9962769	0,1758071184	496,9962769	0,1407012343	496,9962769	0,1098571122	496,9962769	0,03678867966	496,9962769	0,01135588251
495,9332886	0,2467851341	495,9332886	0,2311321497	495,9332886	0,203076601	495,9332886	0,1696111262	495,9332886	0,1359518319	495,9332886	0,1067707986	495,9332886	0,03617111593	495,9332886	0,01134015247
495,0219727	0,238208279	495,0219727	0,223483175	495,0219727	0,1966515034	495,0219727	0,1648874581	495,0219727	0,1324519217	495,0219727	0,1041833758	495,0219727	0,03618796915	495,0219727	0,01126063336
493,9585876	0,2271431088	493,9585876	0,2134882659	493,9585876	0,1882997006	493,9585876	0,1588182598	493,9585876	0,1279227436	493,9585876	0,1011084244	493,9585876	0,03608807176	493,9585876	0,01132925879
493,0469055	0,2189129442	493,0469055	0,2058395594	493,0469055	0,182011798	493,0469055	0,1539735794	493,0469055	0,1241921708	493,0469055	0,09855210781	493,0469055	0,03576380759	493,0469055	0,01134179998
491,9830627	0,2109675705	491,9830627	0,1981359273	491,9830627	0,1758244187	491,9830627	0,1493775696	491,9830627	0,1209448352	491,9830627	0,09613111615	491,9830627	0,03563205898	491,9830627	0,01144291367
491,0710144	0,2041132748	491,0710144	0,192066893	491,0710144	0,1706137806	491,0710144	0,1452799886	491,0710144	0,1179736108	491,0710144	0,09394758195	491,0710144	0,03537733108	491,0710144	0,01139494497
490,0067444	0,1963909864	490,0067444	0,1849363744	490,0067444	0,1647615135	490,0067444	0,1408281624	490,0067444	0,1144592613	490,0067444	0,09166511148	490,0067444	0,03513810039	490,0067444	0,01130231749
488,9422302	0,189663887	488,9422302	0,1788169593	488,9422302	0,159743011	488,9422302	0,1370462775	488,9422302	0,1115430444	488,9422302	0,08962619305	488,9422302	0,03506863862	488,9422302	0,01150314137
488,0296326	0,1838548779	488,0296326	0,1733382493	488,0296326	0,1550806165	488,0296326	0,1335189193	488,0296326	0,1089676693	488,0296326	0,08777985722	488,0296326	0,0349040255	488,0296326	0,01139571518
486,9646912	0,1771441698	486,9646912	0,1672207415	486,9646912	0,1499646604	486,9646912	0,1296212226	486,9646912	0,1062616482	486,9646912	0,08573745191	486,9646912	0,03460638225	486,9646912	0,01145397034
486,0516968	0,1710130572	486,0516968	0,1618133783	486,0516968	0,1453022361	486,0516968	0,1263486743	486,0516968	0,1035820469	486,0516968	0,0840306282	486,0516968	0,03459738195	486,0516968	0,01156768482
484,9863586	0,1651989967	484,9863586	0,1562924981	484,9863586	0,1409663409	484,9863586	0,1229170263	484,9863586	0,1010643169	484,9863586	0,08222449571	484,9863586	0,03430832177	484,9863586	0,01152921841
484,072998	0,1615195423	484,072998	0,1530157626	484,072998	0,1382001936	484,072998	0,1207755134	484,072998	0,09974830598	484,072998	0,0812375918	484,072998	0,03412879258	484,072998	0,0115380967
483,0072021	0,1551948339	483,0072021	0,14713265	483,0072021	0,1333904862	483,0072021	0,1172486469	483,0072021	0,09716425091	483,0072021	0,07936612517	483,0072021	0,0339843221	483,0072021	0,01151805371
481,9411926	0,1484250277	481,9411926	0,1412240863	481,9411926	0,128650099	481,9411926	0,1136529297	481,9411926	0,09441775084	481,9411926	0,07767163217	481,9411926	0,03374720365	481,9411926	0,01152052544
481,0273132	0,1436464638	481,0273132	0,1369704902	481,0273132	0,1251935959	481,0273132	0,1112527549	481,0273132	0,09271021932	481,0273132	0,07642549276	481,0273132	0,03384023905	481,0273132	0,01151265763
479,9608765	0,1376270503	479,9608765	0,1319360733	479,9608765	0,1209539324	479,9608765	0,1080224812	479,9608765	0,09035848826	479,9608765	0,07483687997	479,9608765	0,03355604783	479,9608765	0,01152980328
479,0466003	0,1335453242	479,0466003	0,127914682	479,0466003	0,1179431826	479,0466003	0,1057856902	479,0466003	0,08881698549	479,0466003	0,07366301864	479,0466003	0,0334327668	479,0466003	0,01148557197
477,9797363	0,1283794194	477,9797363	0,1233434379	477,9797363	0,1143078431	477,9797363	0,103292197	477,9797363	0,08702623844	477,9797363	0,07239445299	477,9797363	0,03344254941	477,9797363	0,01163694356
477,0651245	0,1229331046	477,0651245	0,1186273992	477,0651245	0,1105861962	477,0651245	0,1008140221	477,0651245	0,08513884246	477,0651245	0,0713493675	477,0651245	0,03350671753	477,0651245	0,0117111858
475,9978638	0,1178383529	475,9978638	0,1141898781	475,9978638	0,1070750654	475,9978638	0,09820406139	475,9978638	0,08330584317	475,9978638	0,07002167404	475,9978638	0,03323724493	475,9978638	0,01167807821
474,9303589	0,1126273051	474,9303589	0,1095880046	474,9303589	0,103398636	474,9303589	0,09585101157	474,9303589	0,08145296574	474,9303589	0,06874737144	474,9303589	0,03324116021	474,9303589	0,01158677228
474,0151672	0,1089371666	474,0151672	0,1062970906	474,0151672	0,1009115577	474,0151672	0,09404731542	474,0151672	0,08016940951	474,0151672	0,06794493645	474,0151672	0,03321411088	474,0151672	0,01174626406
472,9472656	0,10422194	472,9472656	0,1022039205	472,9472656	0,0977409631	472,9472656	0,09187782556	472,9472656	0,07854194939	472,9472656	0,06688331068	472,9472656	0,03324652463	472,9472656	0,01179972477
472,0317383	0,1003430784	472,0317383	0,0987907052	472,0317383	0,09508429468	472,0317383	0,09011001885	472,0317383	0,07736890763	472,0317383	0,06611278653	472,0317383	0,03333391994	472,0317383	0,01183201745
470,9634094	0,09583264589	470,9634094	0,0948362872	470,9634094	0,09191281348	470,9634094	0,08780755103	470,9634094	0,07586608082	470,9634094	0,06507316232	470,9634094	0,0331335552	470,9634094	0,01185747515
470,0475159	0,09236551076	470,0475159	0,091812931	470,0475159	0,08973906934	470,0475159	0,08628518879	470,0475159	0,07463183254	470,0475159	0,06435174495	470,0475159	0,03324043378	470,0475159	0,01190810185
468,9787903	0,08857691288	468,9787903	0,08828716725	468,9787903	0,08692443371	468,9787903	0,08453191072	468,9787903	0,07338888198	468,9787903	0,06349921972	468,9787903	0,03327852488	468,9787903	0,01186670642
468,0625305	0,08568655699	468,0625305	0,08601988107	468,0625305	0,08505404741	468,0625305	0,08328881115	468,0625305	0,07232663035	468,0625305	0,06299483776	468,0625305	0,03338177502	468,0625305	0,01200642064
466,9933777	0,0824304074	466,9933777	0,08306340128	466,9933777	0,08275160193	466,9933777	0,08166070282	466,9933777	0,0712499842	466,9933777	0,06224304438	466,9933777	0,03352959082	466,9933777	0,01205530949
465,9240112	0,07917678356	465,9240112	0,08008850366	465,9240112	0,08045509458	465,9240112	0,08017682284	465,9240112	0,07002739608	465,9240112	0,06149892882	465,9240112	0,03357472643	465,9240112	0,01210404281
465,0072327	0,07647950947	465,0072327	0,07779879123	465,0072327	0,0786671564	465,0072327	0,07883482426	465,0072327	0,06918358058	465,0072327	0,06087885797	465,0072327	0,03382350504	465,0072327	0,01220656
463,9374695	0,07376936823	463,9374695	0,07530841231	463,9374695	0,07667462528	463,9374695	0,07744430006	463,9374695	0,06817734987	463,9374695	0,06025639921	463,9374695	0,03384586424	463,9374695	0,01220852975
463,0203247	0,07149711251	463,0203247	0,07341895252	463,0203247	0,07504239678	463,0203247	0,07643592358	463,0203247	0,06739549339	463,0203247	0,05993736163	463,0203247	0,03397446871	463,0203247	0,01226742566
461,9501648	0,06886047125	461,9501648	0,07115129381	461,9501648	0,07321383059	461,9501648	0,07516472042	461,9501648	0,06642140448	461,9501648	0,05920222402	461,9501648	0,03424308449	461,9501648	0,01241813786
461,0326843	0,06678515673	461,0326843	0,06918910891	461,0326843	0,07184173912	461,0326843	0,07415139675	461,0326843	0,06568326056	461,0326843	0,05879583582	461,0326843	0,03423823789	461,0326843	0,01232981868
459,9620972	0,06438226998	459,9620972	0,06716267765	459,9620972	0,06997590512	459,9620972	0,07290522009	459,9620972	0,06477154046	459,9620972	0,05816119909	459,9620972	0,03441408649	459,9620972	0,0123552531
459,0442505	0,06260748953	459,0442505	0,0655034706	459,0442505	0,06876143813	459,0442505	0,07193975896	459,0442505	0,06429005414	459,0442505	0,05785925314	459,0442505	0,03452265263	459,0442505	0,01245428529
457,9732666	0,0603172183	457,9732666	0,06369389594	457,9732666	0,06729637086	457,9732666	0,07091978192	457,9732666	0,06348798424	457,9732666	0,0574009642	457,9732666	0,03485701233	457,9732666	0,01263069827
457,0551147	0,05896003544	457,0551147	0,06241330504	457,0551147	0,06633789092	457,0551147	0,07033457607	457,0551147	0,06302102655	457,0551147	0,05722013488	457,0551147	0,03501209617	457,0551147	0,01272568852
455,9837036	0,05679447204	455,9837036	0,06055084988	455,9837036	0,06473475695	455,9837036	0,06924781948	455,9837036	0,06222374365	455,9837036	0,05670296401	455,9837036	0,03498555347	455,9837036	0,01260098442
455,0652161	0,0550878644	455,0652161	0,05909348279	455,0652161	0,06368975341	455,0652161	0,06861580908	455,0652161	0,06178264692	455,0652161	0,05655270815	455,0652161	0,03539951518	455,0652161	0,01285253558
453,9934082	0,05328950658	453,9934082	0,05754144117	453,9934082	0,06245978177	453,9934082	0,06779715419	453,9934082	0,06124475598	453,9934082	0,05620906502	453,9934082	0,03542995825	453,9934082	0,01280587632
453,0745544	0,05168819427	453,0745544	0,05637759715	453,0745544	0,06141450629	453,0745544	0,06719084084	453,0745544	0,06077118218	453,0745544	0,0559480451	453,0745544	0,03552717716	453,0745544	0,01295482833
452,0023804	0,05035153776	452,0023804	0,05515607819	452,0023804	0,06057826057	452,0023804	0,06677543372	452,0023804	0,06056123599	452,0023804	0,05583731458	452,0023804	0,03578480706	452,0023804	0,01302678976
450,9299622	0,04889885336	450,9299622	0,05384511501	450,9299622	0,05965924263	450,9299622	0,06615562737	450,9299622	0,06008237228	450,9299622	0,0555861406	450,9299622	0,0359246172	450,9299622	0,01306624245
450,0105896	0,04778440669	450,0105896	0,05294474959	450,0105896	0,05895549804	450,0105896	0,06576363742	450,0105896	0,05976967141	450,0105896	0,05550244451	450,0105896	0,03599547967	450,0105896	0,01312413439
448,9378052	0,04674603045	448,9378052	0,05211687833	448,9378052	0,05842310935	448,9378052	0,06558609754	448,9378052	0,05973295867	448,9378052	0,05548864976	448,9378052	0,03621334583	448,9378052	0,01338279527
448,0180664	0,04588844627	448,0180664	0,05157767236	448,0180664	0,05801549554	448,0180664	0,06564436108	448,0180664	0,05974041298	448,0180664	0,05541523919	448,0180664	0,03645756096	448,0180664	0,01343600452
446,9448853	0,04512375966	446,9448853	0,0508784838	446,9448853	0,05753198266	446,9448853	0,06537818164	446,9448853	0,05965095386	446,9448853	0,05544894189	446,9448853	0,0363811031	446,9448853	0,01341200247
446,0248413	0,0446687229	446,0248413	0,05049888045	446,0248413	0,05733503029	446,0248413	0,06535597146	446,0248413	0,05973981693	446,0248413	0,05551974103	446,0248413	0,03670751676	446,0248413	0,01359590888
444,9512634	0,04415607452	444,9512634	0,05006583408	444,9512634	0,05713680759	444,9512634	0,06540246308	444,9512634	0,05965526029	444,9512634	0,05558399111	444,9512634	0,03672963008	444,9512634	0,0134859886
444,0308838	0,0439635478	444,0308838	0,05010281503	444,0308838	0,05711271614	444,0308838	0,06570765376	444,0308838	0,05983945355	444,0308838	0,05578533188	444,0308838	0,03685289249	444,0308838	0,01344478875
442,9569092	0,0441258736	442,9569092	0,05021194741	442,9569092	0,05736075714	442,9569092	0,06608249992	442,9569092	0,06011968106	442,9569092	0,05601032451	442,9569092	0,03711954132	442,9569092	0,01368742436
442,0361938	0,04436139017	442,0361938	0,05060441419	442,0361938	0,05772479624	442,0361938	0,06670983881	442,0361938	0,06042835116	442,0361938	0,05644208938	442,0361938	0,03733286634	442,0361938	0,01384897251
440,9618225	0,04449647292	440,9618225	0,05079391599	440,9618225	0,05792822689	440,9618225	0,06690009683	440,9618225	0,0606325753	440,9618225	0,05655173585	440,9618225	0,03739453852	440,9618225	0,01382329036
440,0407715	0,04502876103	440,0407715	0,05123403668	440,0407715	0,05840614066	440,0407715	0,06728966534	440,0407715	0,06085768342	440,0407715	0,05688847601	440,0407715	0,037503995	440,0407715	0,01390803792
438,9660339	0,0458136797	438,9660339	0,05206554011	438,9660339	0,05904671177	438,9660339	0,06799252331	438,9660339	0,06154623255	438,9660339	0,05717711151	438,9660339	0,03779343516	438,9660339	0,01407084428
438,0446472	0,04663347453	438,0446472	0,05278134719	438,0446472	0,05964201689	438,0446472	0,06871558726	438,0446472	0,06175325066	438,0446472	0,05748077109	438,0446472	0,03806806728	438,0446472	0,01409940142
436,9695129	0,04759722576	436,9695129	0,05372941121	436,9695129	0,06024087593	436,9695129	0,06929600984	436,9695129	0,06217376888	436,9695129	0,05782376602	436,9695129	0,0381895937	436,9695129	0,01418808103
436,047821	0,04858908802	436,047821	0,05460304767	436,047821	0,06101867184	436,047821	0,06997520477	436,047821	0,06265153736	436,047821	0,0582023412	436,047821	0,03854305297	436,047821	0,01440027915
434,97229	0,04970351234	434,97229	0,05567811802	434,97229	0,06184603646	434,97229	0,07090655714	434,97229	0,06306894869	434,97229	0,05852934718	434,97229	0,03884360567	434,97229	0,01455371361
434,0502625	0,0508331731	434,0502625	0,05656187981	434,0502625	0,06242161244	434,0502625	0,07137060165	434,0502625	0,06339067966	434,0502625	0,05870269239	434,0502625	0,03908191249	434,0502625	0,01455684565
432,9743652	0,05192210153	432,9743652	0,05774209276	432,9743652	0,0633450076	432,9743652	0,07212208956	432,9743652	0,06389792264	432,9743652	0,05921118334	432,9743652	0,03926446661	432,9743652	0,01485466491
432,052002	0,05287694559	432,052002	0,05860968679	432,052002	0,0638968423	432,052002	0,07271742076	432,052002	0,0641014725	432,052002	0,05944517255	432,052002	0,03959782049	432,052002	0,01484073605
430,9757385	0,05406622961	430,9757385	0,05959129706	430,9757385	0,06455493718	430,9757385	0,07352459431	430,9757385	0,0644620508	430,9757385	0,05977546424	430,9757385	0,03984005749	430,9757385	0,01503160037
430,0530396	0,05479867756	430,0530396	0,06021375582	430,0530396	0,06494958699	430,0530396	0,07383929193	430,0530396	0,06480835378	430,0530396	0,05992092937	430,0530396	0,03999843448	430,0530396	0,01510854345
428,9764099	0,05541653186	428,9764099	0,06088847667	428,9764099	0,06554028392	428,9764099	0,07442199439	428,9764099	0,06500466168	428,9764099	0,06009946764	428,9764099	0,04034203663	428,9764099	0,0151708629
428,0534058	0,0562717095	428,0534058	0,06165048853	428,0534058	0,06613641977	428,0534058	0,07511018962	428,0534058	0,0652301833	428,0534058	0,06047714502	428,0534058	0,04068312421	428,0534058	0,01541183703
426,9763794	0,0570021607	426,9763794	0,06229957193	426,9763794	0,06647992879	426,9763794	0,07577376813	426,9763794	0,06562707573	426,9763794	0,06073441356	426,9763794	0,04094212502	426,9763794	0,01548605785
426,0530396	0,05745441467	426,0530396	0,06274170429	426,0530396	0,06683991849	426,0530396	0,07632707059	426,0530396	0,06592483073	426,0530396	0,06090828031	426,0530396	0,04120981693	426,0530396	0,01566703431
424,975647	0,05772450194	424,975647	0,06315790862	424,975647	0,06727772206	424,975647	0,07686080784	424,975647	0,06612882763	424,975647	0,06124505401	424,975647	0,0415565744	424,975647	0,01580180228
424,052002	0,05778260157	424,052002	0,06320695579	424,052002	0,06716621667	424,052002	0,077113837	424,052002	0,06624106318	424,052002	0,06129280478	424,052002	0,04166708142	424,052002	0,01580430008
422,9742126	0,05806330964	422,9742126	0,06345194578	422,9742126	0,06744262576	422,9742126	0,0777259022	422,9742126	0,06644979119	422,9742126	0,06151205301	422,9742126	0,04201759771	422,9742126	0,01593932509
422,0502625	0,05814394727	422,0502625	0,06366979331	422,0502625	0,06772056967	422,0502625	0,07832919061	422,0502625	0,06675264239	422,0502625	0,06186678261	422,0502625	0,04245795682	422,0502625	0,01621810347
420,9721069	0,05802484602	420,9721069	0,06351869553	420,9721069	0,0676869899	420,9721069	0,07867950201	420,9721069	0,06689082831	420,9721069	0,06193469465	420,9721069	0,04248873144	420,9721069	0,01628418267
420,047821	0,05787046254	420,047821	0,06347486377	420,047821	0,06758027524	420,047821	0,07903525233	420,047821	0,06690668315	420,047821	0,06206989288	420,047821	0,04280471429	420,047821	0,01651666127
418,9692993	0,05766593665	418,9692993	0,06339214742	418,9692993	0,06777663529	418,9692993	0,07954857498	418,9692993	0,06722329557	418,9692993	0,06223724782	418,9692993	0,0431770198	418,9692993	0,01657041535
418,0447083	0,05761615559	418,0447083	0,06329052895	418,0447083	0,06770841032	418,0447083	0,07999077439	418,0447083	0,06726037711	418,0447083	0,06251564622	418,0447083	0,04335346445	418,0447083	0,0165975783
416,9658203	0,05756792054	416,9658203	0,06354428083	416,9658203	0,06796433777	416,9658203	0,08074452728	416,9658203	0,06765440851	416,9658203	0,0628496632	416,9658203	0,04388515651	416,9658203	0,01686762832
416,0409241	0,05742687732	416,0409241	0,06335261464	416,0409241	0,0677966997	416,0409241	0,08130247891	416,0409241	0,06777076423	416,0409241	0,06275378913	416,0409241	0,04422439635	416,0409241	0,01690231822
414,9616699	0,05746738613	414,9616699	0,06342707574	414,9616699	0,06814124435	414,9616699	0,08191388845	414,9616699	0,06788933277	414,9616699	0,06306505203	414,9616699	0,04443206638	414,9616699	0,01717535779
414,036438	0,05761432275	414,036438	0,06358479708	414,036438	0,06830886751	414,036438	0,08260254562	414,036438	0,06820760667	414,036438	0,06331032515	414,036438	0,04494745284	414,036438	0,01753427088
412,9568481	0,0575295873	412,9568481	0,06367564201	412,9568481	0,06824858487	412,9568481	0,08313145489	412,9568481	0,06823171675	412,9568481	0,06335563958	412,9568481	0,04522621632	412,9568481	0,01745784096
412,031311	0,0577920638	412,031311	0,06396944821	412,031311	0,06856081635	412,031311	0,08421433717	412,031311	0,06857797503	412,031311	0,0638018474	412,031311	0,04578175023	412,031311	0,01761195436
410,9513245	0,05811310932	410,9513245	0,06428234279	410,9513245	0,06881718338	410,9513245	0,08492925018	410,9513245	0,06872820109	410,9513245	0,06398630887	410,9513245	0,04629885778	410,9513245	0,01793677732
410,0254822	0,05843460187	410,0254822	0,0646064505	410,0254822	0,06910454482	410,0254822	0,0857784152	410,0254822	0,06914105266	410,0254822	0,06438542902	410,0254822	0,04677967727	410,0254822	0,01837200671
408,9451599	0,05880938098	408,9451599	0,06494475156	408,9451599	0,06961248815	408,9451599	0,08660709858	408,9451599	0,06933178008	408,9451599	0,06450369954	408,9451599	0,04711746424	408,9451599	0,01840290055
408,0190125	0,05926022679	408,0190125	0,0656536296	408,0190125	0,06993974745	408,0190125	0,08754618466	408,0190125	0,06970614195	408,0190125	0,06489948183	408,0190125	0,04776371643	408,0190125	0,01873996481
406,938324	0,05975651368	406,938324	0,06591931731	406,938324	0,0702804327	406,938324	0,0886099562	406,938324	0,06979776174	406,938324	0,06499359757	406,938324	0,04816060513	406,938324	0,01875369437
406,0118713	0,06022071466	406,0118713	0,06656190008	406,0118713	0,07071864605	406,0118713	0,08968661726	406,0118713	0,07015850395	406,0118713	0,0653738752	406,0118713	0,04886411875	406,0118713	0,01923092455
404,9308167	0,06059810892	404,9308167	0,0668124482	404,9308167	0,07100132108	404,9308167	0,09065414965	404,9308167	0,07050003111	404,9308167	0,06570566446	404,9308167	0,0494544059	404,9308167	0,01930977777
