Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Scan;Index;Q+;Q-
0.49102783203125;131.855892667096;1.2255859375E-05;0.49114990234375;2;2349;;
0.489959716796875;131.909298666961;1.219482421875E-05;0.490081787109375;2;2350;;
0.4888916015625;131.962704666826;1.21795654296875E-05;0.488983154296875;2;2351;;
0.487823486328125;132.016110666691;1.21185302734375E-05;0.487945556640625;2;2352;;
0.48675537109375;132.069516666557;1.2054443359375E-05;0.48681640625;2;2353;;
0.485687255859375;132.122922666422;1.202392578125E-05;0.485809326171875;2;2354;;
0.484619140625;132.176328666287;1.19354248046875E-05;0.484771728515625;2;2355;;
0.483551025390625;132.229734666152;1.19232177734375E-05;0.48370361328125;2;2356;;
0.48248291015625;132.283140666017;1.1859130859375E-05;0.482635498046875;2;2357;;
0.481414794921875;132.336546665882;1.180419921875E-05;0.481536865234375;2;2358;;
0.4803466796875;132.389952665748;1.17645263671875E-05;0.48046875;2;2359;;
0.479278564453125;132.443358665613;1.1712646484375E-05;0.479461669921875;2;2360;;
0.47821044921875;132.496764665478;1.16668701171875E-05;0.47833251953125;2;2361;;
0.477142333984375;132.550170665343;1.15997314453125E-05;0.47723388671875;2;2362;;
0.47607421875;132.603576665208;1.1541748046875E-05;0.476165771484375;2;2363;;
0.475006103515625;132.656982665073;1.15020751953125E-05;0.475128173828125;2;2364;;
0.47393798828125;132.710388664938;1.14410400390625E-05;0.47406005859375;2;2365;;
0.472869873046875;132.763794664804;1.14227294921875E-05;0.47296142578125;2;2366;;
0.4718017578125;132.817200664669;1.13800048828125E-05;0.471893310546875;2;2367;;
0.470733642578125;132.870606664534;1.13067626953125E-05;0.470855712890625;2;2368;;
0.46966552734375;132.924012664399;1.12823486328125E-05;0.469757080078125;2;2369;;
0.468597412109375;132.977418664264;1.12518310546875E-05;0.46875;2;2370;;
0.467529296875;133.030824664129;1.11663818359375E-05;0.4676513671875;2;2371;;
0.466461181640625;133.084230663995;1.11480712890625E-05;0.466583251953125;2;2372;;
0.46539306640625;133.13763666386;1.1126708984375E-05;0.46551513671875;2;2373;;
0.464324951171875;133.191042663725;1.10382080078125E-05;0.4644775390625;2;2374;;
0.4632568359375;133.24444866359;1.09527587890625E-05;0.463348388671875;2;2375;;
0.462188720703125;133.297854663455;1.08978271484375E-05;0.462310791015625;2;2376;;
0.46112060546875;133.35126066332;1.082763671875E-05;0.461181640625;2;2377;;
0.460052490234375;133.404666663186;1.083984375E-05;0.460174560546875;2;2378;;
0.458984375;133.458072663051;1.077880859375E-05;0.459075927734375;2;2379;;
0.457916259765625;133.511478662916;1.0760498046875E-05;0.458038330078125;2;2380;;
0.45684814453125;133.564884662781;1.072998046875E-05;0.4569091796875;2;2381;;
0.455780029296875;133.618290662646;1.06658935546875E-05;0.455902099609375;2;2382;;
0.4547119140625;133.671696662511;1.058349609375E-05;0.454803466796875;2;2383;;
0.453643798828125;133.725102662377;1.053466796875E-05;0.4537353515625;2;2384;;
0.45257568359375;133.778508662242;1.0491943359375E-05;0.452667236328125;2;2385;;
0.451507568359375;133.831914662107;1.0443115234375E-05;0.45159912109375;2;2386;;
0.450439453125;133.885320661972;1.0406494140625E-05;0.4505615234375;2;2387;;
0.449371337890625;133.938726661837;1.03515625E-05;0.449493408203125;2;2388;;
0.44830322265625;133.992132661702;1.03118896484375E-05;0.44842529296875;2;2389;;
0.447235107421875;134.045538661568;1.025390625E-05;0.44732666015625;2;2390;;
0.4461669921875;134.098944661433;1.02203369140625E-05;0.4462890625;2;2391;;
0.445098876953125;134.152350661298;1.01806640625E-05;0.4451904296875;2;2392;;
0.44403076171875;134.205756661163;1.01043701171875E-05;0.444122314453125;2;2393;;
